Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GEEKAYWIRE.NS,GEEKAYWIRE.NS,GEEKAYWIRE.NS,GEEKAYWIRE.NS,GEEKAYWIRE.NS,GEEKAYWIRE.NS
Date,,,,,,
2022-10-10,12.492238998413086,12.779999732971191,12.989999771118164,12.600000381469727,12.989999771118164,81060
2022-10-11,12.228318214416504,12.510000228881836,12.920000076293945,12.270000457763672,12.779999732971191,204640
2022-10-12,11.993722915649414,12.270000457763672,12.800000190734863,12.130000114440918,12.680000305175781,181635
2022-10-13,11.602729797363281,11.869999885559082,12.600000381469727,11.699999809265137,12.4399995803833,247535
2022-10-14,11.63205337524414,11.899999618530273,12.079999923706055,11.630000114440918,12.029999732971191,206460
2022-10-17,11.231285095214844,11.489999771118164,12.0,11.380000114440918,11.899999618530273,167245
2022-10-18,11.162861824035645,11.420000076293945,11.649999618530273,10.9399995803833,11.649999618530273,142495
2022-10-19,11.407232284545898,11.670000076293945,11.8100004196167,11.449999809265137,11.579999923706055,93895
2022-10-20,12.521564483642578,12.8100004196167,13.15999984741211,11.59000015258789,11.600000381469727,159275
2022-10-21,11.417006492614746,11.680000305175781,12.989999771118164,11.529999732971191,12.989999771118164,237230
2022-10-24,11.192185401916504,11.449999809265137,11.760000228881836,11.260000228881836,11.680000305175781,190700
2022-10-25,10.957590103149414,11.210000038146973,11.930000305175781,11.0,11.600000381469727,349180
2022-10-27,10.889166831970215,11.140000343322754,11.390000343322754,10.979999542236328,11.369999885559082,270880
2022-10-28,11.094438552856445,11.350000381469727,11.460000038146973,11.109999656677246,11.149999618530273,178220
2022-10-31,11.602729797363281,11.869999885559082,12.0,11.229999542236328,11.739999771118164,185090
2022-11-01,11.720026016235352,11.989999771118164,12.199999809265137,11.640000343322754,11.949999809265137,149265
2022-11-02,13.274225234985352,13.579999923706055,14.380000114440918,13.020000457763672,13.119999885559082,3443990
2022-11-03,15.512662887573242,15.869999885559082,16.290000915527344,14.0,14.199999809265137,4990830
2022-11-04,15.757034301757812,16.1200008392334,16.950000762939453,15.720000267028809,16.559999465942383,2587595
2022-11-07,15.170544624328613,15.520000457763672,16.399999618530273,15.329999923706055,16.399999618530273,610955
2022-11-09,15.336714744567871,15.6899995803833,16.270000457763672,15.609999656677246,16.270000457763672,239155
2022-11-10,14.799099922180176,15.140000343322754,16.0,14.90999984741211,16.0,239980
2022-11-11,14.926173210144043,15.270000457763672,15.800000190734863,15.0,15.1899995803833,292410
2022-11-14,15.072794914245605,15.420000076293945,16.0,15.220000267028809,16.0,259045
2022-11-15,14.945722579956055,15.289999961853027,15.75,15.109999656677246,15.75,180990
2022-11-16,14.720902442932129,15.0600004196167,15.600000381469727,14.930000305175781,15.600000381469727,216990
2022-11-17,14.73067569732666,15.069999694824219,15.529999732971191,14.960000038146973,15.359999656677246,164365
2022-11-18,14.847973823547363,15.1899995803833,15.399999618530273,14.220000267028809,15.199999809265137,197770
2022-11-21,14.769774436950684,15.109999656677246,15.470000267028809,14.819999694824219,15.470000267028809,118000
2022-11-22,14.378782272338867,14.710000038146973,14.979999542236328,14.399999618530273,14.869999885559082,147575
2022-11-23,14.496079444885254,14.829999923706055,15.0,14.609999656677246,14.869999885559082,112940
2022-11-24,14.320131301879883,14.649999618530273,14.90999984741211,14.430000305175781,14.609999656677246,147905
2022-11-25,14.847973823547363,15.1899995803833,15.300000190734863,14.8100004196167,15.0,201605
2022-11-28,14.760000228881836,15.100000381469727,15.350000381469727,14.930000305175781,15.289999961853027,108975
2022-11-29,15.16076946258545,15.510000228881836,15.75,15.09000015258789,15.399999618530273,322785
2022-11-30,15.141219139099121,15.489999771118164,15.800000190734863,15.399999618530273,15.800000190734863,180750
2022-12-01,14.574278831481934,14.90999984741211,15.800000190734863,14.649999618530273,15.220000267028809,382100
2022-12-02,15.678834915161133,16.040000915527344,16.15999984741211,14.930000305175781,15.069999694824219,679315
2022-12-05,15.952528953552246,16.31999969482422,17.1299991607666,16.200000762939453,16.5,460100
2022-12-06,15.962306022644043,16.329999923706055,16.969999313354492,16.18000030517578,16.770000457763672,125725
2022-12-07,15.864555358886719,16.229999542236328,16.690000534057617,15.800000190734863,16.690000534057617,139965
2022-12-08,15.805908203125,16.170000076293945,16.479999542236328,15.699999809265137,16.479999542236328,143010
2022-12-09,15.610410690307617,15.970000267028809,16.579999923706055,15.90999984741211,16.479999542236328,95835
2022-12-12,16.167577743530273,16.540000915527344,16.799999237060547,15.600000381469727,16.299999237060547,215800
