Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HEMIPROP.NS,HEMIPROP.NS,HEMIPROP.NS,HEMIPROP.NS,HEMIPROP.NS,HEMIPROP.NS
Date,,,,,,
2022-10-10,100.19999694824219,100.19999694824219,100.9000015258789,99.80000305175781,100.4000015258789,365681
2022-10-11,98.05000305175781,98.05000305175781,100.80000305175781,97.55000305175781,100.44999694824219,372482
2022-10-12,97.25,97.25,99.80000305175781,96.0,98.30000305175781,426515
2022-10-13,95.5,95.5,97.25,95.05000305175781,97.0,286310
2022-10-14,96.0999984741211,96.0999984741211,97.9000015258789,95.75,96.4000015258789,219023
2022-10-17,95.8499984741211,95.8499984741211,96.9000015258789,94.80000305175781,96.55000305175781,154976
2022-10-18,96.25,96.25,97.75,95.8499984741211,96.1500015258789,222772
2022-10-19,94.9000015258789,94.9000015258789,96.94999694824219,94.5,96.75,216955
2022-10-20,94.80000305175781,94.80000305175781,95.80000305175781,93.94999694824219,95.80000305175781,265418
2022-10-21,94.30000305175781,94.30000305175781,95.9000015258789,93.69999694824219,95.25,277731
2022-10-24,95.30000305175781,95.30000305175781,95.80000305175781,94.55000305175781,94.55000305175781,87594
2022-10-25,94.6500015258789,94.6500015258789,95.75,94.30000305175781,95.0,147771
2022-10-27,94.9000015258789,94.9000015258789,96.25,94.5,94.75,199761
2022-10-28,94.55000305175781,94.55000305175781,95.44999694824219,94.1500015258789,95.0999984741211,253659
2022-10-31,95.25,95.25,95.69999694824219,94.5,95.05000305175781,265991
2022-11-01,97.19999694824219,97.19999694824219,98.80000305175781,95.05000305175781,95.5,523239
2022-11-02,97.6500015258789,97.6500015258789,99.6500015258789,97.25,97.6500015258789,663957
2022-11-03,96.9000015258789,96.9000015258789,98.80000305175781,96.6500015258789,96.9000015258789,276388
2022-11-04,97.5,97.5,98.9000015258789,97.0,97.0999984741211,331394
2022-11-07,97.19999694824219,97.19999694824219,98.5,96.19999694824219,98.0,437638
2022-11-09,96.3499984741211,96.3499984741211,98.6500015258789,96.19999694824219,98.19999694824219,338383
2022-11-10,95.19999694824219,95.19999694824219,96.6500015258789,95.0,96.4000015258789,251683
2022-11-11,95.3499984741211,95.3499984741211,96.4000015258789,95.0999984741211,96.25,317814
2022-11-14,95.25,95.25,95.8499984741211,94.75,95.5999984741211,246656
2022-11-15,96.25,96.25,97.6500015258789,95.25,95.5,625181
2022-11-16,95.8499984741211,95.8499984741211,98.5,95.5999984741211,96.5,487247
2022-11-17,95.8499984741211,95.8499984741211,96.8499984741211,95.5,96.0999984741211,336967
2022-11-18,96.1500015258789,96.1500015258789,96.55000305175781,95.75,96.3499984741211,202119
2022-11-21,95.9000015258789,95.9000015258789,96.69999694824219,95.3499984741211,96.5999984741211,279184
2022-11-22,95.44999694824219,95.44999694824219,96.30000305175781,95.0999984741211,95.5999984741211,253247
2022-11-23,95.80000305175781,95.80000305175781,97.25,95.25,95.69999694824219,338320
2022-11-24,100.5,100.5,103.19999694824219,96.0,96.05000305175781,2470305
2022-11-25,97.8499984741211,97.8499984741211,102.0,97.6500015258789,101.05000305175781,970606
2022-11-28,97.6500015258789,97.6500015258789,99.75,97.25,98.0,616197
2022-11-29,96.75,96.75,99.55000305175781,96.5999984741211,97.5999984741211,567158
2022-11-30,97.0,97.0,101.5999984741211,96.0,97.25,1394618
