Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SATIN.NS,SATIN.NS,SATIN.NS,SATIN.NS,SATIN.NS,SATIN.NS
Date,,,,,,
2022-10-25,144.1999969482422,144.1999969482422,144.9499969482422,138.5500030517578,141.9499969482422,170402
2022-10-27,149.9499969482422,149.9499969482422,152.0,144.0500030517578,148.39999389648438,335130
2022-10-28,158.6999969482422,158.6999969482422,162.75,147.35000610351562,150.0,1998175
2022-10-31,143.25,143.25,154.4499969482422,141.25,154.0,605922
2022-11-01,145.39999389648438,145.39999389648438,147.1999969482422,139.60000610351562,143.89999389648438,268156
2022-11-02,144.60000610351562,144.60000610351562,150.0,143.5500030517578,146.64999389648438,178329
2022-11-03,147.6999969482422,147.6999969482422,152.64999389648438,141.14999389648438,146.89999389648438,321863
2022-11-04,148.1999969482422,148.1999969482422,149.9499969482422,141.10000610351562,149.64999389648438,228960
2022-11-07,149.9499969482422,149.9499969482422,151.85000610351562,147.5,149.1999969482422,239999
2022-11-09,147.0500030517578,147.0500030517578,151.9499969482422,145.14999389648438,151.9499969482422,84474
2022-11-10,143.0,143.0,149.1999969482422,140.14999389648438,149.1999969482422,142234
2022-11-11,134.75,134.75,146.75,133.1999969482422,143.9499969482422,196567
2022-11-14,135.85000610351562,135.85000610351562,137.6999969482422,122.69999694824219,136.89999389648438,324588
2022-11-15,137.25,137.25,138.60000610351562,134.5500030517578,136.0,89954
2022-11-16,138.1999969482422,138.1999969482422,139.9499969482422,136.0500030517578,139.8000030517578,79283
2022-11-17,137.5,137.5,139.6999969482422,135.10000610351562,139.6999969482422,111122
2022-11-18,131.85000610351562,131.85000610351562,140.0,130.14999389648438,140.0,216814
2022-11-21,127.44999694824219,127.44999694824219,137.0,126.3499984741211,137.0,208999
2022-11-22,124.80000305175781,124.80000305175781,130.1999969482422,123.0999984741211,130.1999969482422,223300
2022-11-23,125.0999984741211,125.0999984741211,127.80000305175781,123.5999984741211,127.75,262805
2022-11-24,129.9499969482422,129.9499969482422,134.0,126.0,127.0,165095
2022-11-25,130.3000030517578,130.3000030517578,132.4499969482422,128.64999389648438,129.9499969482422,88181
2022-11-28,129.5500030517578,129.5500030517578,130.6999969482422,127.5,128.0,135056
2022-11-29,134.1999969482422,134.1999969482422,136.85000610351562,128.1999969482422,132.3000030517578,168867
2022-11-30,137.0,137.0,137.9499969482422,132.75,135.4499969482422,161664
2022-12-01,141.75,141.75,142.4499969482422,137.64999389648438,139.0500030517578,129735
2022-12-02,145.89999389648438,145.89999389648438,147.8000030517578,142.4499969482422,143.0,175695
2022-12-05,171.5,171.5,173.39999389648438,146.1999969482422,147.39999389648438,1993709
2022-12-06,162.6999969482422,162.6999969482422,172.6999969482422,159.0500030517578,168.5,828459
2022-12-07,160.39999389648438,160.39999389648438,166.75,159.14999389648438,163.0,160341
2022-12-08,161.4499969482422,161.4499969482422,167.5,160.0,160.0,220359
2022-12-09,158.89999389648438,158.89999389648438,165.0,157.0,161.89999389648438,123190
2022-12-12,157.1999969482422,157.1999969482422,164.75,156.0,163.85000610351562,162383
2022-12-13,156.85000610351562,156.85000610351562,161.9499969482422,156.0500030517578,157.25,75178
2022-12-14,161.3000030517578,161.3000030517578,164.10000610351562,156.5,161.6999969482422,198305
2022-12-15,158.0,158.0,162.85000610351562,157.1999969482422,159.0,87833
2022-12-16,156.5,156.5,159.89999389648438,153.9499969482422,159.89999389648438,128183
2022-12-19,157.60000610351562,157.60000610351562,160.25,153.60000610351562,156.64999389648438,108731
2022-12-20,156.3000030517578,156.3000030517578,160.6999969482422,155.5,160.6999969482422,36766
2022-12-21,148.75,148.75,162.10000610351562,146.39999389648438,158.64999389648438,290356
2022-12-22,145.0500030517578,145.0500030517578,152.5500030517578,142.89999389648438,151.0,152282
2022-12-23,139.4499969482422,139.4499969482422,147.4499969482422,136.0,147.4499969482422,218757
2022-12-26,146.39999389648438,146.39999389648438,148.0,141.0,141.5500030517578,112285
2022-12-27,147.9499969482422,147.9499969482422,151.39999389648438,145.5,148.39999389648438,94258
2022-12-28,153.25,153.25,154.89999389648438,148.5,150.75,97288
2022-12-29,154.1999969482422,154.1999969482422,158.0,151.75,155.0,126031
2022-12-30,156.8000030517578,156.8000030517578,159.1999969482422,155.0,158.39999389648438,114682
2023-01-02,163.10000610351562,163.10000610351562,164.5,158.0500030517578,158.6999969482422,215251
2023-01-03,163.35000610351562,163.35000610351562,165.5,161.9499969482422,163.10000610351562,93636
2023-01-04,161.5500030517578,161.5500030517578,165.64999389648438,158.0500030517578,165.64999389648438,124755
2023-01-05,161.0500030517578,161.0500030517578,164.0,159.14999389648438,164.0,72234
2023-01-06,156.5500030517578,156.5500030517578,163.4499969482422,154.10000610351562,163.4499969482422,176299
2023-01-09,159.25,159.25,164.39999389648438,157.14999389648438,164.39999389648438,85852
2023-01-10,157.8000030517578,157.8000030517578,161.9499969482422,156.5,159.25,52132
2023-01-11,155.1999969482422,155.1999969482422,161.9499969482422,153.10000610351562,161.9499969482422,108676
2023-01-12,154.5500030517578,154.5500030517578,157.8000030517578,153.0500030517578,154.5,46491
2023-01-13,156.1999969482422,156.1999969482422,157.0,153.3000030517578,154.35000610351562,65288
2023-01-16,156.1999969482422,156.1999969482422,158.89999389648438,154.1999969482422,158.89999389648438,34147
2023-01-17,155.25,155.25,157.9499969482422,154.9499969482422,157.10000610351562,30518
2023-01-18,154.8000030517578,154.8000030517578,157.9499969482422,153.5,155.0,27277
2023-01-19,154.0500030517578,154.0500030517578,156.5,151.14999389648438,156.5,63031
2023-01-20,153.0500030517578,153.0500030517578,155.5,151.85000610351562,155.5,96667
2023-01-23,159.10000610351562,159.10000610351562,166.0,153.0500030517578,153.0500030517578,1159163
2023-01-24,155.85000610351562,155.85000610351562,158.0500030517578,155.10000610351562,157.25,156756
2023-01-25,154.14999389648438,154.14999389648438,156.3000030517578,150.5500030517578,155.0,100564
2023-01-27,146.85000610351562,146.85000610351562,157.8000030517578,136.85000610351562,157.8000030517578,349529
2023-01-30,144.85000610351562,144.85000610351562,151.0,143.0500030517578,146.89999389648438,141919
2023-01-31,146.0500030517578,146.0500030517578,147.35000610351562,144.35000610351562,144.85000610351562,52185
2023-02-01,147.0,147.0,152.0,145.0500030517578,152.0,139885
2023-02-02,147.4499969482422,147.4499969482422,151.89999389648438,143.0500030517578,147.4499969482422,70449
2023-02-03,147.25,147.25,149.85000610351562,143.0,147.10000610351562,171735
2023-02-06,145.89999389648438,145.89999389648438,149.4499969482422,144.35000610351562,149.4499969482422,56523
2023-02-07,145.5,145.5,147.0,144.10000610351562,147.0,47466
2023-02-08,145.4499969482422,145.4499969482422,146.85000610351562,142.8000030517578,145.6999969482422,37232
2023-02-09,143.89999389648438,143.89999389648438,145.85000610351562,140.0,145.4499969482422,76591
2023-02-10,143.60000610351562,143.60000610351562,144.89999389648438,140.35000610351562,144.39999389648438,45353
2023-02-13,141.1999969482422,141.1999969482422,144.9499969482422,140.10000610351562,141.4499969482422,57722
2023-02-14,136.10000610351562,136.10000610351562,141.39999389648438,135.25,140.9499969482422,104374
2023-02-15,138.1999969482422,138.1999969482422,140.9499969482422,136.35000610351562,136.35000610351562,68836
2023-02-16,139.6999969482422,139.6999969482422,144.89999389648438,137.1999969482422,138.1999969482422,92027
2023-02-17,137.6999969482422,137.6999969482422,143.14999389648438,135.8000030517578,139.6999969482422,110258
2023-02-20,134.89999389648438,134.89999389648438,144.6999969482422,133.0,143.10000610351562,120860
2023-02-21,134.5,134.5,137.0,132.14999389648438,136.25,67835
2023-02-22,131.6999969482422,131.6999969482422,134.0,130.3000030517578,133.4499969482422,62780
2023-02-23,130.14999389648438,130.14999389648438,133.0500030517578,128.89999389648438,131.39999389648438,77451
2023-02-24,130.75,130.75,132.10000610351562,128.5,132.10000610351562,51197
2023-02-27,129.4499969482422,129.4499969482422,132.0500030517578,127.30000305175781,132.0,113277
2023-02-28,130.1999969482422,130.1999969482422,131.0,128.9499969482422,130.0,31517
2023-03-01,134.6999969482422,134.6999969482422,136.89999389648438,129.0,129.0,78223
2023-03-02,133.6999969482422,133.6999969482422,139.0,133.10000610351562,139.0,39389
2023-03-03,133.9499969482422,133.9499969482422,136.0,132.0500030517578,136.0,55691
2023-03-06,137.0500030517578,137.0500030517578,138.39999389648438,134.0,135.9499969482422,63881
2023-03-08,134.85000610351562,134.85000610351562,137.75,133.75,137.0500030517578,24452
2023-03-09,134.60000610351562,134.60000610351562,138.0,132.5500030517578,138.0,44911
2023-03-10,131.3000030517578,131.3000030517578,134.5500030517578,130.3000030517578,134.5500030517578,72076
2023-03-13,128.60000610351562,128.60000610351562,131.14999389648438,127.75,129.0,50602
2023-03-14,128.89999389648438,128.89999389648438,129.89999389648438,126.25,128.5500030517578,48229
2023-03-15,128.0500030517578,128.0500030517578,132.0,126.3499984741211,132.0,96782
2023-03-16,127.75,127.75,128.85000610351562,124.80000305175781,127.55000305175781,48768
2023-03-17,127.30000305175781,127.30000305175781,129.64999389648438,127.0,128.39999389648438,17840
2023-03-20,125.6500015258789,125.6500015258789,128.39999389648438,122.0999984741211,128.25,24827
2023-03-21,126.44999694824219,126.44999694824219,129.0,125.30000305175781,129.0,48495
2023-03-22,127.8499984741211,127.8499984741211,128.6999969482422,126.44999694824219,128.4499969482422,46133
2023-03-23,125.80000305175781,125.80000305175781,129.0,125.0,129.0,34952
2023-03-24,122.9000015258789,122.9000015258789,126.80000305175781,119.44999694824219,126.80000305175781,108025
2023-03-27,119.5,119.5,125.0,116.4000015258789,124.0,86666
2023-03-28,119.25,119.25,121.05000305175781,114.25,120.94999694824219,135079
2023-03-29,120.8499984741211,120.8499984741211,122.0999984741211,117.4000015258789,119.25,74540
2023-03-31,127.3499984741211,127.3499984741211,131.4499969482422,121.94999694824219,125.0,121282
2023-04-03,129.5,129.5,133.5,126.94999694824219,132.9499969482422,101790
2023-04-05,138.6999969482422,138.6999969482422,142.60000610351562,127.05000305175781,128.35000610351562,134264
2023-04-06,140.60000610351562,140.60000610351562,143.4499969482422,137.0500030517578,139.6999969482422,80668
2023-04-10,140.14999389648438,140.14999389648438,141.4499969482422,138.89999389648438,140.5500030517578,30932
2023-04-11,139.4499969482422,139.4499969482422,140.89999389648438,137.35000610351562,140.14999389648438,39442
2023-04-12,141.25,141.25,141.64999389648438,137.5500030517578,139.64999389648438,64257
2023-04-13,142.0500030517578,142.0500030517578,146.14999389648438,138.0,143.35000610351562,118476
2023-04-17,141.9499969482422,141.9499969482422,144.5,139.0500030517578,142.0,86218
2023-04-18,142.10000610351562,142.10000610351562,144.10000610351562,139.8000030517578,143.1999969482422,65383
2023-04-19,146.10000610351562,146.10000610351562,147.0,141.9499969482422,142.64999389648438,136437
2023-04-20,145.85000610351562,145.85000610351562,148.8000030517578,145.0,148.8000030517578,66167
2023-04-21,146.14999389648438,146.14999389648438,147.85000610351562,142.5,146.6999969482422,60064
2023-04-24,145.60000610351562,145.60000610351562,147.85000610351562,143.25,146.14999389648438,43258
2023-04-25,148.5500030517578,148.5500030517578,149.0,145.5,148.75,123329
2023-04-26,146.64999389648438,146.64999389648438,152.0,145.0500030517578,149.35000610351562,89619
2023-04-27,146.25,146.25,148.0,144.9499969482422,147.9499969482422,60950
2023-04-28,144.4499969482422,144.4499969482422,147.85000610351562,143.14999389648438,147.0,154736
2023-05-02,162.85000610351562,162.85000610351562,173.3000030517578,159.0500030517578,173.3000030517578,1469872
2023-05-03,158.14999389648438,158.14999389648438,164.5500030517578,157.0500030517578,163.75,150399
2023-05-04,164.75,164.75,169.14999389648438,160.0,161.5,321678
2023-05-05,170.8000030517578,170.8000030517578,176.85000610351562,164.10000610351562,167.0,891447
2023-05-08,171.8000030517578,171.8000030517578,173.89999389648438,166.35000610351562,171.25,313493
2023-05-09,163.4499969482422,163.4499969482422,173.14999389648438,162.25,172.1999969482422,345894
2023-05-10,165.5,165.5,167.4499969482422,160.60000610351562,164.8000030517578,119635
2023-05-11,159.89999389648438,159.89999389648438,167.14999389648438,158.4499969482422,166.8000030517578,205473
2023-05-12,153.10000610351562,153.10000610351562,162.0,151.0500030517578,161.0,457759
2023-05-15,159.25,159.25,166.64999389648438,153.1999969482422,153.60000610351562,786192
2023-05-16,164.0,164.0,171.64999389648438,160.0,160.0,1022710
2023-05-17,166.14999389648438,166.14999389648438,167.9499969482422,161.64999389648438,165.3000030517578,242936
2023-05-18,165.60000610351562,165.60000610351562,170.25,165.0500030517578,167.4499969482422,255274
2023-05-19,163.60000610351562,163.60000610351562,166.14999389648438,161.6999969482422,165.0,108667
2023-05-22,161.4499969482422,161.4499969482422,167.1999969482422,160.60000610351562,166.0,170021
2023-05-23,159.60000610351562,159.60000610351562,164.39999389648438,158.60000610351562,161.9499969482422,166940
2023-05-24,160.64999389648438,160.64999389648438,164.39999389648438,160.1999969482422,163.4499969482422,92351
2023-05-25,159.10000610351562,159.10000610351562,162.39999389648438,157.60000610351562,162.35000610351562,89964
2023-05-26,165.85000610351562,165.85000610351562,172.0,159.8000030517578,159.89999389648438,465996
2023-05-29,167.1999969482422,167.1999969482422,171.5,165.89999389648438,166.8000030517578,292504
2023-05-30,174.9499969482422,174.9499969482422,177.1999969482422,165.1999969482422,167.1999969482422,620960
2023-05-31,174.6999969482422,174.6999969482422,176.9499969482422,170.4499969482422,175.60000610351562,431833
2023-06-01,184.0,184.0,185.25,174.75,177.39999389648438,1458142
2023-06-02,179.0500030517578,179.0500030517578,189.89999389648438,178.0,186.0,858723
2023-06-05,179.89999389648438,179.89999389648438,185.64999389648438,178.0,180.75,399018
2023-06-06,176.5,176.5,181.4499969482422,174.0,180.75,390382
2023-06-07,176.5500030517578,176.5500030517578,180.39999389648438,174.10000610351562,179.6999969482422,494948
2023-06-08,169.6999969482422,169.6999969482422,178.5500030517578,166.0500030517578,177.8000030517578,786781
2023-06-09,170.3000030517578,170.3000030517578,172.0,167.10000610351562,170.10000610351562,257448
2023-06-12,174.5,174.5,177.5,171.60000610351562,171.60000610351562,371914
2023-06-13,173.25,173.25,176.5500030517578,170.0,175.6999969482422,491053
2023-06-14,170.75,170.75,174.3000030517578,169.35000610351562,173.6999969482422,499768
2023-06-15,166.60000610351562,166.60000610351562,172.5,163.5,172.4499969482422,414485
2023-06-16,167.6999969482422,167.6999969482422,169.1999969482422,165.0500030517578,168.6999969482422,262956
2023-06-19,170.4499969482422,170.4499969482422,172.0,164.1999969482422,168.5,544670
2023-06-20,172.8000030517578,172.8000030517578,175.14999389648438,170.5,170.5,571945
2023-06-21,182.4499969482422,182.4499969482422,193.5,173.60000610351562,174.60000610351562,2814999
2023-06-22,176.5500030517578,176.5500030517578,183.5500030517578,175.3000030517578,182.4499969482422,531469
2023-06-23,171.4499969482422,171.4499969482422,177.85000610351562,169.14999389648438,177.85000610351562,395378
2023-06-26,170.60000610351562,170.60000610351562,173.9499969482422,169.3000030517578,172.60000610351562,184908
2023-06-27,170.3000030517578,170.3000030517578,172.85000610351562,168.5,172.3000030517578,449960
2023-06-28,170.85000610351562,170.85000610351562,172.39999389648438,169.10000610351562,171.8000030517578,537990
2023-06-30,172.0500030517578,172.0500030517578,172.85000610351562,169.5,171.5,252269
2023-07-03,180.0,180.0,182.0,172.6999969482422,172.89999389648438,762331
2023-07-04,176.64999389648438,176.64999389648438,185.25,175.0500030517578,181.0,678810
2023-07-05,172.25,172.25,176.0500030517578,169.3000030517578,176.0,769135
2023-07-06,176.0500030517578,176.0500030517578,178.0,170.39999389648438,173.0,590098
2023-07-07,171.35000610351562,171.35000610351562,175.0,168.9499969482422,175.0,585162
2023-07-10,169.8000030517578,169.8000030517578,174.89999389648438,168.5,174.89999389648438,422616
2023-07-11,174.39999389648438,174.39999389648438,180.39999389648438,172.0,172.4499969482422,881089
2023-07-12,172.5500030517578,172.5500030517578,177.0,172.10000610351562,175.0500030517578,262444
2023-07-13,171.35000610351562,171.35000610351562,177.89999389648438,170.10000610351562,173.60000610351562,448134
2023-07-14,185.39999389648438,185.39999389648438,200.8000030517578,173.10000610351562,173.5,9659151
2023-07-17,181.5500030517578,181.5500030517578,188.1999969482422,173.8000030517578,187.0,5930714
2023-07-18,177.5,177.5,185.6999969482422,175.64999389648438,183.4499969482422,1245358
2023-07-19,181.6999969482422,181.6999969482422,184.89999389648438,178.75,179.0500030517578,1299268
2023-07-20,188.8000030517578,188.8000030517578,196.9499969482422,181.64999389648438,181.89999389648438,2711708
2023-07-21,187.9499969482422,187.9499969482422,194.39999389648438,186.10000610351562,188.0,683829
2023-07-24,196.89999389648438,196.89999389648438,198.0,190.0,190.0,1330237
2023-07-25,205.6999969482422,205.6999969482422,206.60000610351562,198.39999389648438,198.5500030517578,1530865
2023-07-26,201.10000610351562,201.10000610351562,206.89999389648438,199.5500030517578,205.6999969482422,535134
2023-07-27,215.14999389648438,215.14999389648438,216.89999389648438,202.1999969482422,202.39999389648438,1797240
2023-07-28,206.0500030517578,206.0500030517578,221.85000610351562,193.89999389648438,216.89999389648438,3382459
2023-07-31,202.64999389648438,202.64999389648438,212.0,199.64999389648438,205.0,1185073
2023-08-01,219.1999969482422,219.1999969482422,221.64999389648438,204.6999969482422,204.75,1819297
