Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GEOJITFSL.NS,GEOJITFSL.NS,GEOJITFSL.NS,GEOJITFSL.NS,GEOJITFSL.NS,GEOJITFSL.NS
Date,,,,,,
2022-10-25,44.552921295166016,47.25,47.599998474121094,47.0,47.5,130975
2022-10-27,46.108741760253906,48.900001525878906,49.650001525878906,47.25,47.29999923706055,557639
2022-10-28,45.59013366699219,48.349998474121094,49.099998474121094,48.20000076293945,49.099998474121094,115173
2022-10-31,45.16582107543945,47.900001525878906,48.25,47.45000076293945,47.45000076293945,286748
2022-11-01,45.778717041015625,48.54999923706055,49.25,47.5,49.25,202822
2022-11-02,44.17575454711914,46.849998474121094,48.20000076293945,46.5,48.20000076293945,622175
2022-11-03,44.36433792114258,47.04999923706055,47.70000076293945,46.79999923706055,47.150001525878906,308165
2022-11-04,44.317195892333984,47.0,47.79999923706055,46.79999923706055,47.400001525878906,265161
2022-11-07,43.798587799072266,46.45000076293945,47.45000076293945,46.349998474121094,47.20000076293945,760211
2022-11-09,43.89288330078125,46.54999923706055,48.0,46.400001525878906,46.849998474121094,373646
2022-11-10,43.61000061035156,46.25,46.75,46.0,46.45000076293945,323095
2022-11-11,43.751441955566406,46.400001525878906,47.150001525878906,46.099998474121094,47.0,284339
2022-11-14,43.51571273803711,46.150001525878906,46.849998474121094,45.599998474121094,46.849998474121094,331818
2022-11-15,43.61000061035156,46.25,46.70000076293945,46.0,46.04999923706055,229910
2022-11-16,43.091400146484375,45.70000076293945,46.849998474121094,45.400001525878906,46.25,414176
2022-11-17,43.468563079833984,46.099998474121094,46.349998474121094,45.54999923706055,45.79999923706055,191767
2022-11-18,43.23283767700195,45.849998474121094,46.0,45.70000076293945,45.79999923706055,148816
2022-11-21,44.270050048828125,46.95000076293945,47.650001525878906,45.849998474121094,45.900001525878906,699364
2022-11-22,44.08146286010742,46.75,48.0,46.54999923706055,47.04999923706055,383925
2022-11-23,43.751441955566406,46.400001525878906,47.099998474121094,45.04999923706055,46.75,327980
2022-11-24,43.940025329589844,46.599998474121094,46.95000076293945,46.150001525878906,46.849998474121094,285146
2022-11-25,44.12861251831055,46.79999923706055,46.95000076293945,46.45000076293945,46.900001525878906,213066
2022-11-28,44.45863342285156,47.150001525878906,47.599998474121094,46.599998474121094,46.79999923706055,475276
2022-11-29,44.36433792114258,47.04999923706055,47.54999923706055,46.75,47.349998474121094,404894
2022-11-30,44.930091857910156,47.650001525878906,48.29999923706055,46.849998474121094,47.099998474121094,755419
2022-12-01,45.35440444946289,48.099998474121094,48.650001525878906,47.650001525878906,47.900001525878906,674954
2022-12-02,44.930091857910156,47.650001525878906,48.400001525878906,47.5,48.400001525878906,514969
2022-12-05,45.30725860595703,48.04999923706055,49.099998474121094,47.849998474121094,47.849998474121094,917404
2022-12-06,45.44869613647461,48.20000076293945,48.349998474121094,47.75,47.900001525878906,355967
2022-12-07,44.50577926635742,47.20000076293945,48.29999923706055,47.099998474121094,48.25,394294
2022-12-08,44.78865432739258,47.5,48.20000076293945,47.20000076293945,47.900001525878906,355038
2022-12-09,44.317195892333984,47.0,48.0,46.79999923706055,47.900001525878906,495410
