Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ONMOBILE.NS,ONMOBILE.NS,ONMOBILE.NS,ONMOBILE.NS,ONMOBILE.NS,ONMOBILE.NS
Date,,,,,,
2022-10-25,111.25,111.25,113.6500015258789,111.0,112.19999694824219,223316
2022-10-27,110.9000015258789,110.9000015258789,113.0,110.30000305175781,113.0,255309
2022-10-28,108.5,108.5,111.4000015258789,108.0999984741211,110.94999694824219,379361
2022-10-31,107.55000305175781,107.55000305175781,109.44999694824219,107.1500015258789,109.0,231179
2022-11-01,110.4000015258789,110.4000015258789,112.4000015258789,107.5999984741211,107.94999694824219,612201
2022-11-02,108.75,108.75,111.6500015258789,108.25,110.8499984741211,224957
2022-11-03,108.8499984741211,108.8499984741211,110.0999984741211,108.0,108.5,285299
2022-11-04,110.55000305175781,110.55000305175781,111.5999984741211,108.4000015258789,109.1500015258789,293448
2022-11-07,109.69999694824219,109.69999694824219,112.5999984741211,109.30000305175781,111.44999694824219,510732
2022-11-09,106.5999984741211,106.5999984741211,111.0,106.0,108.44999694824219,834509
2022-11-10,104.0999984741211,104.0999984741211,106.80000305175781,103.80000305175781,105.75,334426
2022-11-11,105.69999694824219,105.69999694824219,106.44999694824219,104.0,106.0,364797
2022-11-14,105.75,105.75,107.19999694824219,105.1500015258789,105.80000305175781,208077
2022-11-15,106.0,106.0,106.75,105.69999694824219,105.75,143286
2022-11-16,104.0,104.0,106.69999694824219,103.5,105.80000305175781,221346
2022-11-17,100.6500015258789,100.6500015258789,104.0,100.3499984741211,103.9000015258789,465518
2022-11-18,102.75,102.75,103.6500015258789,100.94999694824219,100.94999694824219,352685
2022-11-21,103.30000305175781,103.30000305175781,104.69999694824219,101.6500015258789,102.5,224911
2022-11-22,101.6500015258789,101.6500015258789,104.0,101.0,103.94999694824219,219363
2022-11-23,101.1500015258789,101.1500015258789,103.3499984741211,100.5999984741211,102.30000305175781,251713
2022-11-24,101.1500015258789,101.1500015258789,103.1500015258789,100.5999984741211,100.5999984741211,225577
2022-11-25,106.0,106.0,107.9000015258789,101.75,101.75,780944
2022-11-28,105.80000305175781,105.80000305175781,108.0,104.94999694824219,106.0,532818
2022-11-29,103.3499984741211,103.3499984741211,106.5,103.0,106.5,288328
2022-11-30,100.6500015258789,100.6500015258789,103.30000305175781,99.9000015258789,101.3499984741211,840071
2022-12-01,102.80000305175781,102.80000305175781,104.0,102.05000305175781,102.69999694824219,396564
2022-12-02,103.5,103.5,104.1500015258789,102.5,103.0,258741
2022-12-05,103.05000305175781,103.05000305175781,106.19999694824219,102.69999694824219,103.8499984741211,558060
2022-12-06,101.6500015258789,101.6500015258789,103.30000305175781,101.3499984741211,102.94999694824219,367009
2022-12-07,100.3499984741211,100.3499984741211,102.75,99.75,102.1500015258789,385578
2022-12-08,101.0,101.0,101.94999694824219,100.5,100.55000305175781,228597
