Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NACLIND.NS,NACLIND.NS,NACLIND.NS,NACLIND.NS,NACLIND.NS,NACLIND.NS
Date,,,,,,
2022-10-10,74.28492736816406,74.9000015258789,76.44999694824219,74.1500015258789,75.0,31709
2022-10-11,74.23533630371094,74.8499984741211,75.75,73.69999694824219,75.5,77631
2022-10-12,73.64027404785156,74.25,75.8499984741211,73.8499984741211,75.8499984741211,29019
2022-10-13,74.58245849609375,75.19999694824219,75.5,74.0999984741211,75.0,37469
2022-10-14,74.6320571899414,75.25,76.19999694824219,74.80000305175781,75.94999694824219,39264
2022-10-17,72.10299682617188,72.69999694824219,76.1500015258789,71.8499984741211,75.75,87379
2022-10-18,73.1939697265625,73.80000305175781,74.80000305175781,73.30000305175781,74.80000305175781,24132
2022-10-19,74.18575286865234,74.80000305175781,75.5,73.0999984741211,74.19999694824219,40481
2022-10-20,74.78083038330078,75.4000015258789,75.5999984741211,73.5999984741211,74.80000305175781,26478
2022-10-21,73.83863067626953,74.44999694824219,76.0,73.0,76.0,65346
2022-10-24,78.05371856689453,78.69999694824219,79.9000015258789,76.25,78.0,121406
2022-10-25,86.48391723632812,87.19999694824219,91.9000015258789,77.1500015258789,79.80000305175781,1321075
2022-10-27,83.21102905273438,83.9000015258789,88.5999984741211,83.55000305175781,88.5999984741211,266367
2022-10-28,83.50855255126953,84.19999694824219,86.0,84.05000305175781,84.55000305175781,123228
2022-10-31,82.66554260253906,83.3499984741211,87.30000305175781,80.75,85.1500015258789,153030
2022-11-01,81.76970672607422,82.1500015258789,84.8499984741211,80.5999984741211,83.8499984741211,114845
2022-11-02,81.62040710449219,82.0,85.0,81.19999694824219,81.4000015258789,136826
2022-11-03,83.71067810058594,84.0999984741211,84.44999694824219,81.25,81.25,74593
2022-11-04,83.3623046875,83.75,85.9000015258789,83.0,84.94999694824219,71346
2022-11-07,84.5567398071289,84.94999694824219,85.8499984741211,83.5,85.0,75556
2022-11-09,83.95952606201172,84.3499984741211,86.0,83.25,86.0,100298
2022-11-10,81.76970672607422,82.1500015258789,85.19999694824219,81.5999984741211,85.19999694824219,101286
2022-11-11,84.65628814697266,85.05000305175781,89.69999694824219,82.4000015258789,83.0,387996
2022-11-14,83.31253051757812,83.69999694824219,85.6500015258789,83.30000305175781,85.5,94057
2022-11-15,82.56600189208984,82.94999694824219,84.55000305175781,82.6500015258789,84.55000305175781,37036
2022-11-16,83.1632308959961,83.55000305175781,85.0,82.5999984741211,82.5999984741211,81268
2022-11-17,87.99077606201172,88.4000015258789,89.9000015258789,83.55000305175781,83.55000305175781,469670
2022-11-18,86.0498046875,86.44999694824219,91.4000015258789,85.0999984741211,89.0,346876
2022-11-21,86.69679260253906,87.0999984741211,87.69999694824219,85.3499984741211,86.05000305175781,75949
2022-11-22,86.99540710449219,87.4000015258789,89.9000015258789,87.0999984741211,87.9000015258789,107322
2022-11-23,87.19447326660156,87.5999984741211,88.69999694824219,86.1500015258789,88.69999694824219,55611
2022-11-24,87.5926284790039,88.0,89.80000305175781,87.55000305175781,87.5999984741211,215804
2022-11-25,93.01739501953125,93.44999694824219,96.6500015258789,86.69999694824219,89.30000305175781,718972
2022-11-28,97.79517364501953,98.25,99.9000015258789,93.25,94.25,960694
2022-11-29,97.04864501953125,97.5,102.0,96.8499984741211,98.4000015258789,594319
2022-11-30,94.46068572998047,94.9000015258789,99.0,94.5,97.94999694824219,247443
2022-12-01,93.9132308959961,94.3499984741211,96.4000015258789,92.55000305175781,96.0,278087
2022-12-02,94.9583740234375,95.4000015258789,98.0,94.1500015258789,95.0,511262
2022-12-05,94.80906677246094,95.25,97.9000015258789,93.05000305175781,95.4000015258789,252710
2022-12-06,94.21184539794922,94.6500015258789,96.0,94.0999984741211,95.94999694824219,226832
2022-12-07,93.76392364501953,94.19999694824219,96.0,93.5,95.4000015258789,283818
