Date,Close
2024-04-30,1613.19580078125
2024-05-31,1526.892333984375
2024-06-30,1587.3765869140625
2024-07-31,1650.845703125
2024-08-31,1782.1817626953125
2024-09-30,1972.4390869140625
2024-10-31,1749.8974609375
2024-11-30,1579.1805419921875
2024-12-31,1567.3363037109375
2025-01-31,1735.2545166015625
2025-02-28,1871.3883056640625
2025-03-31,2006.3724365234375
2025-04-30,1950.649658203125
2025-05-31,2016.4176025390625
2025-06-30,2056.0
2025-07-31,1948.0
2025-08-31,1913.5
2025-09-30,2006.4000244140625
2025-10-31,2169.10009765625
