Date,Close
2024-04-30,45.5
2024-05-31,58.099998474121094
2024-06-30,61.58000183105469
2024-07-31,87.33000183105469
2024-08-31,74.93000030517578
2024-09-30,66.0999984741211
2024-10-31,57.7599983215332
2024-11-30,63.869998931884766
2024-12-31,62.2599983215332
2025-01-31,56.22999954223633
2025-02-28,41.09000015258789
2025-03-31,43.06999969482422
2025-04-30,42.27000045776367
2025-05-31,67.41999816894531
2025-06-30,65.16999816894531
2025-07-31,57.15999984741211
2025-08-31,51.08000183105469
2025-09-30,54.04999923706055
2025-10-31,56.18000030517578
