Date,Close
2024-04-30,297.7387390136719
2024-05-31,308.40966796875
2024-06-30,350.1459655761719
2024-07-31,361.8661804199219
2024-08-31,358.6205139160156
2024-09-30,362.61517333984375
2024-10-31,315.67791748046875
2024-11-30,364.66241455078125
2024-12-31,364.8621826171875
2025-01-31,362.0658874511719
2025-02-28,302.0461730957031
2025-03-31,341.2437438964844
2025-04-30,321.37030029296875
2025-05-31,335.40155029296875
2025-06-30,355.2250671386719
2025-07-31,391.3999938964844
2025-08-31,348.3500061035156
2025-09-30,341.0
2025-10-31,366.1000061035156
