Date,Close
2024-04-30,93.79190063476562
2024-05-31,109.0546875
2024-06-30,117.76446533203125
2024-07-31,125.16459655761719
2024-08-31,124.85301971435547
2024-09-30,114.60478973388672
2024-10-31,101.35269927978516
2024-11-30,114.02385711669922
2024-12-31,108.3344497680664
2025-01-31,106.53133392333984
2025-02-28,104.62013244628906
2025-03-31,100.33588409423828
2025-04-30,110.69766235351562
2025-05-31,118.01499938964844
2025-06-30,125.45500183105469
2025-07-31,121.05000305175781
2025-08-31,126.9800033569336
2025-09-30,142.6699981689453
2025-10-31,136.24000549316406
