Date,Close
2024-04-30,307.71728515625
2024-05-31,271.6355285644531
2024-06-30,363.0997619628906
2024-07-31,362.3392028808594
2024-08-31,352.4315490722656
2024-09-30,351.622314453125
2024-10-31,316.01739501953125
2024-11-30,348.05230712890625
2024-12-31,310.9717712402344
2025-01-31,129.66281127929688
2025-02-28,90.68780517578125
2025-03-31,85.53746795654297
2025-04-30,84.32843017578125
2025-05-31,107.46209716796875
2025-06-30,108.37602233886719
2025-07-31,105.77705383300781
2025-08-31,119.72315216064453
2025-09-30,139.47999572753906
2025-10-31,161.02000427246094
