Date,Close
2024-04-30,419.9356689453125
2024-05-31,468.34405517578125
2024-06-30,461.3538513183594
2024-07-31,532.0775756835938
2024-08-31,528.245849609375
2024-09-30,469.1299743652344
2024-10-31,437.31317138671875
2024-11-30,479.611083984375
2024-12-31,434.29351806640625
2025-01-31,409.1170654296875
2025-02-28,356.0565490722656
2025-03-31,408.5455322265625
2025-04-30,401.78985595703125
2025-05-31,400.3598327636719
2025-06-30,423.6031799316406
2025-07-31,406.3081970214844
2025-08-31,379.70001220703125
2025-09-30,410.25
2025-10-31,398.45001220703125
