Date,Close
2024-04-30,1475.744873046875
2024-05-31,1476.43310546875
2024-06-30,1476.78759765625
2024-07-31,1839.5289306640625
2024-08-31,1718.3524169921875
2024-09-30,1850.9124755859375
2024-10-31,1795.4736328125
2024-11-30,1488.91015625
2024-12-31,1464.5172119140625
2025-01-31,1442.3416748046875
2025-02-28,1258.4730224609375
2025-03-31,1481.579345703125
2025-04-30,1533.64404296875
2025-05-31,1369.12939453125
2025-06-30,1467.5999755859375
2025-07-31,1310.0
2025-08-31,1227.300048828125
2025-09-30,1218.9000244140625
2025-10-31,1319.199951171875
