Date,Close
2024-04-30,158.05532836914062
2024-05-31,160.16273498535156
2024-06-30,170.04446411132812
2024-07-31,161.56227111816406
2024-08-31,149.2787322998047
2024-09-30,164.70889282226562
2024-10-31,145.1744384765625
2024-11-30,141.2460479736328
2024-12-31,134.90396118164062
2025-01-31,131.5521240234375
2025-02-28,134.07333374023438
2025-03-31,150.72500610351562
2025-04-30,136.8876953125
2025-05-31,157.35049438476562
2025-06-30,159.75999450683594
2025-07-31,157.94000244140625
2025-08-31,154.47999572753906
2025-09-30,168.77000427246094
2025-10-31,172.77999877929688
