Date,Close
2024-04-30,735.3206176757812
2024-05-31,847.1630859375
2024-06-30,1089.59521484375
2024-07-31,1038.659912109375
2024-08-31,1171.26123046875
2024-09-30,1099.173583984375
2024-10-31,981.089599609375
2024-11-30,1048.886962890625
2024-12-31,1050.8323974609375
2025-01-31,943.4743041992188
2025-02-28,824.67041015625
2025-03-31,874.196533203125
2025-04-30,892.8687133789062
2025-05-31,1006.6500244140625
2025-06-30,1104.300048828125
2025-07-31,1041.4000244140625
2025-08-31,1279.0
2025-09-30,1298.800048828125
2025-10-31,1226.0
