Date,Close
2024-04-30,26.149999618530273
2024-05-31,23.0
2024-06-30,23.690000534057617
2024-07-31,26.510000228881836
2024-08-31,23.610000610351562
2024-09-30,22.479999542236328
2024-10-31,20.399999618530273
2024-11-30,19.959999084472656
2024-12-31,19.59000015258789
2025-01-31,19.229999542236328
2025-02-28,16.75
2025-03-31,16.8799991607666
2025-04-30,17.719999313354492
2025-05-31,21.479999542236328
2025-06-30,20.34000015258789
2025-07-31,18.920000076293945
2025-08-31,19.100000381469727
2025-09-30,21.25
2025-10-31,22.75
