Date,Close
2024-04-30,46.45000076293945
2024-05-31,42.349998474121094
2024-06-30,43.70000076293945
2024-07-31,45.630001068115234
2024-08-31,66.12000274658203
2024-09-30,90.16000366210938
2024-10-31,73.41999816894531
2024-11-30,71.55999755859375
2024-12-31,69.41000366210938
2025-01-31,66.93000030517578
2025-02-28,61.90999984741211
2025-03-31,71.05999755859375
2025-04-30,78.02999877929688
2025-05-31,84.45999908447266
2025-06-30,89.5999984741211
2025-07-31,77.54000091552734
2025-08-31,78.12999725341797
2025-09-30,73.8499984741211
2025-10-31,71.37000274658203
