Date,Close
2024-04-30,1456.2218017578125
2024-05-31,1419.8907470703125
2024-06-30,1553.89892578125
2024-07-31,1494.364501953125
2024-08-31,1503.6197509765625
2024-09-30,1470.701171875
2024-10-31,1326.7510986328125
2024-11-30,1287.0595703125
2024-12-31,1210.6148681640625
2025-01-31,1260.0673828125
2025-02-28,1195.325927734375
2025-03-31,1270.027587890625
2025-04-30,1399.410888671875
2025-05-31,1415.2476806640625
2025-06-30,1494.630615234375
2025-07-31,1384.669677734375
2025-08-31,1357.199951171875
2025-09-30,1364.0
2025-10-31,1465.199951171875
