Date,Close
2024-04-30,3648.18212890625
2024-05-31,3530.71630859375
2024-06-30,3755.00830078125
2024-07-31,4227.6220703125
2024-08-31,4389.96533203125
2024-09-30,4114.97509765625
2024-10-31,3835.050048828125
2024-11-30,4127.28466796875
2024-12-31,3957.152587890625
2025-01-31,4047.2880859375
2025-02-28,3428.099609375
2025-03-31,3549.053466796875
2025-04-30,3399.017333984375
2025-05-31,3408.563720703125
2025-06-30,3437.469970703125
2025-07-31,3025.515869140625
2025-08-31,3073.23779296875
2025-09-30,2877.667236328125
2025-10-31,3006.699951171875
