Date,Close
2024-04-30,3887.186767578125
2024-05-31,4907.98828125
2024-06-30,5194.54296875
2024-07-31,4857.66357421875
2024-08-31,4630.69091796875
2024-09-30,4374.1201171875
2024-10-31,4202.00146484375
2024-11-30,4429.72900390625
2024-12-31,4134.37060546875
2025-01-31,3895.363037109375
2025-02-28,3077.8330078125
2025-03-31,4163.4267578125
2025-04-30,4472.83447265625
2025-05-31,4957.40234375
2025-06-30,4853.4521484375
2025-07-31,4518.6796875
2025-08-31,4332.60009765625
2025-09-30,4746.5
2025-10-31,4858.2001953125
