Date,Close
2024-04-30,1373.556396484375
2024-05-31,1419.8648681640625
2024-06-30,1452.8302001953125
2024-07-31,1515.130859375
2024-08-31,1637.40869140625
2024-09-30,1636.6170654296875
2024-10-31,1535.348876953125
2024-11-30,1517.6875
2024-12-31,1512.83935546875
2025-01-31,1463.7635498046875
2025-02-28,1392.62353515625
2025-03-31,1426.9566650390625
2025-04-30,1533.71630859375
2025-05-31,1450.208251953125
2025-06-30,1505.9000244140625
2025-07-31,1554.5999755859375
2025-08-31,1589.4000244140625
2025-09-30,1503.300048828125
2025-10-31,1663.5999755859375
