Date,Close
2024-04-30,17.649999618530273
2024-05-31,15.149999618530273
2024-06-30,15.5
2024-07-31,16.25
2024-08-31,14.75
2024-09-30,14.260000228881836
2024-10-31,12.90999984741211
2024-11-30,10.800000190734863
2024-12-31,10.329999923706055
2025-01-31,8.369999885559082
2025-02-28,6.409999847412109
2025-03-31,5.630000114440918
2025-04-30,4.820000171661377
2025-05-31,6.28000020980835
2025-06-30,5.03000020980835
2025-07-31,5.400000095367432
2025-08-31,5.110000133514404
2025-09-30,4.849999904632568
2025-10-31,4.510000228881836
