Date,Close
2024-04-30,22.799999237060547
2024-05-31,20.200000762939453
2024-06-30,20.959999084472656
2024-07-31,19.829999923706055
2024-08-31,18.950000762939453
2024-09-30,21.059999465942383
2024-10-31,18.100000381469727
2024-11-30,17.010000228881836
2024-12-31,16.09000015258789
2025-01-31,11.949999809265137
2025-02-28,9.40999984741211
2025-03-31,6.690000057220459
2025-04-30,8.029999732971191
2025-05-31,8.710000038146973
2025-06-30,8.970000267028809
2025-07-31,9.890000343322754
2025-08-31,10.029999732971191
2025-09-30,11.489999771118164
2025-10-31,22.639999389648438
