Date,Close
2024-04-30,1280.82177734375
2024-05-31,1257.6494140625
2024-06-30,1386.3492431640625
2024-07-31,1572.127685546875
2024-08-31,1678.0303955078125
2024-09-30,1719.0421142578125
2024-10-31,1701.35546875
2024-11-30,1780.3516845703125
2024-12-31,1847.1611328125
2025-01-31,1679.1063232421875
2025-02-28,1532.7459716796875
2025-03-31,1549.7271728515625
2025-04-30,1542.9971923828125
2025-05-31,1611.01708984375
2025-06-30,1701.5789794921875
2025-07-31,1456.2730712890625
2025-08-31,1443.27685546875
2025-09-30,1374.12890625
2025-10-31,1486.0
