Date,Close
2024-04-30,415.6731262207031
2024-05-31,449.43572998046875
2024-06-30,432.92041015625
2024-07-31,477.7999572753906
2024-08-31,485.1221923828125
2024-09-30,471.4450378417969
2024-10-31,417.7530822753906
2024-11-30,398.98333740234375
2024-12-31,368.082275390625
2025-01-31,384.9391784667969
2025-02-28,359.1242370605469
2025-03-31,387.1755065917969
2025-04-30,374.63262939453125
2025-05-31,386.3004150390625
2025-06-30,381.0985412597656
2025-07-31,365.9304504394531
2025-08-31,374.79998779296875
2025-09-30,389.95001220703125
2025-10-31,391.1000061035156
