Date,Close
2024-04-30,1758.4637451171875
2024-05-31,1688.62158203125
2024-06-30,1805.527587890625
2024-07-31,1726.70166015625
2024-08-31,1943.374755859375
2024-09-30,1848.5279541015625
2024-10-31,1804.2989501953125
2024-11-30,1833.4481201171875
2024-12-31,1817.52197265625
2025-01-31,1438.7540283203125
2025-02-28,1253.475341796875
2025-03-31,1251.2496337890625
2025-04-30,1174.8826904296875
2025-05-31,1332.265869140625
2025-06-30,1274.69384765625
2025-07-31,1205.5999755859375
2025-08-31,1168.0
2025-09-30,1146.199951171875
2025-10-31,1190.699951171875
