Date,Close
2024-04-30,358.8237609863281
2024-05-31,325.006103515625
2024-06-30,392.19580078125
2024-07-31,418.68548583984375
2024-08-31,472.2095031738281
2024-09-30,472.1715393066406
2024-10-31,411.9524230957031
2024-11-30,396.2646789550781
2024-12-31,449.8810729980469
2025-01-31,380.4776611328125
2025-02-28,346.3716735839844
2025-03-31,381.7187805175781
2025-04-30,406.2929382324219
2025-05-31,435.0372619628906
2025-06-30,376.7543029785156
2025-07-31,341.4071960449219
2025-08-31,349.3999938964844
2025-09-30,333.5
2025-10-31,355.8500061035156
