Security Name
AMBALAL SARABHAI ENTERPRISES LIMITED EQ EQ
BINANI INDUSTRIES LIMITED EQ
BODAL CHEMICALS LIMITED EQ NEW F.V RS.2/- EQ NEW F.V RS.2/-
CAPLIN POINT LABORATORIES LIMITED EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
EMMESSAR BIOTECH AND NUTRITION LTD EQ EQ
EXPO ENGINEERING AND PROJECTS LIMITED EQ NEW F.V. RS.4/- EQ NEW F.V. RS.4/-
GTN INDUSTRIES LIMITED EQ
GTN TEXTILES LIMITED EQ
INDIA STEEL WORKS LIMITED EQ NEW FV RE 1/- EQ NEW FV RE 1/-
JYOTHY LABS LIMITED EQ NEW RE. 1/- EQ NEW RE. 1/-
JYOTI LIMITED EQ EQ
METALMAN INDUSTRIES LIMITED EQ
MUKAT PIPES LIMITED EQ NEW FV RS. 5/-
NALWA SONS INVESTMENTS LIMITED EQ FV RS.10/-
ORG INFORMATICS LIMITED EQ
PHAARMASIA LIMITED EQ
SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED EQ NEW FV RS. 10/- EQ NEW FV RS. 10/-
SICAGEN INDIA LIMITED EQ
SOM DATT FINANCE CORPORATION LTD EQ EQ
STEELCO GUJARAT LIMITED EQ NEW FV RS 10/- EQ NEW FV RS 10/-
STURDY INDUSTRIES LIMITED EQ NEW F.V. RS.2/-
TEAM INDIA GUARANTY LIMITED EQ NEW EQ NEW
TRANSPORT CORPORATION OF INDIA LIMITED NEW EQ RS. 2/- NEW EQ RS. 2/-
ATV PROJECTS INDIA LIMITED EQ
GOL OFFSHORE LIMITED EQ EQ
GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED EQ NEW FV RS.2/-
INDIAN ACRYLICS LIMITED EQ EQ
IOL CHEMICALS AND PHARMACEUTICALS LIMITED EQ NEW FV Rs.2/- EQ NEW FV Rs.2/-
KIRLOSKAR FERROUS INDUSTRIES LTD EQ NEW FV RS.5/- EQ NEW FV RS.5/-
KOTHARI FERMENTATION AND BIOCHEM LIMITED EQ EQ
LANCO INFRATECH LIMITED EQ NEW RE. 1/- EQ NEW RE. 1/-
LOTUS CHOCOLATE COMPANY LIMITED EQ EQ
PCS TECHNOLOGY LIMITED EQ
THE GREAT EASTERN SHIPPING COMPANY LIMITED EQ NEW FV RS.10/-
VIDEOCON INDUSTRIES LIMITED EQ EQ
ELANTAS BECK INDIA LIMITED EQ
FUTURISTIC OFFSHORE SERVICES AND CHEMICAL LIMITED EQ EQ
KHAITAN CHEMICALS AND FERTILIZERS LIMITED EQ NEW FV Re. 1/- EQ NEW FV Re. 1/-
MAFATLAL INDUSTRIES LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
PHILIPS INDIA LIMITED EQ
REMI EDELSTAHL TUBULARS LIMITED EQ
SIGNIFY INNOVATIONS INDIA LIMITED EQ
USHA INDIA LIMITED EQ
VERSUNI INDIA HOME SOLUTIONS LIMITED EQ
APTECH LIMITED EQ EQ
GUJARAT PETROSYNTHESE LIMITED EQ
J. K. CEMENT LIMITED. EQ EQ
NAYARA ENERGY LIMITED EQ
G R INFRAPROJECTS LIMITED EQ NEW FV RS. 5/- EQ NEW FV RS. 5/-
HDB FINANCIAL SERVICES LIMITED EQ EQ
IFSL LIMITED EQ NEW FV RE. 1/-
INDUSIND BANK LTD. EQ EQ
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
SAMMAAN FINSERVE LIMITED SR VII CAT III & IV 9.2 LOA 25SP28 FVRS1000 SR VII CAT III & IV 9.2 LOA 25SP28 FVRS1000
TATA CAPITAL LIMITED EQ EQ
ADVANCED ENZYME TECHNOLOGIES LIMITED EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
BANSWARA SYNTEX LIMITED EQ NEW FV RS.5/-
CAPRIHANS INDIA LIMITED EQ EQ
ELECTROSTEEL CASTINGS LIMITED EQ NEW RE.1/- EQ NEW RE.1/-
GREAVES COTTON LIMITED EQ NEW F.V. RS.2/- EQ NEW F.V. RS.2/-
HEXAWARE TECHNOLOGIES LIMITED EQ NEW FV RE 1/- EQ NEW FV RE 1/-
IMEC SERVICES LIMITED EQ NEW FV RS 10/- EQ NEW FV RS 10/-
INTEGRA ESSENTIA LIMITED EQ NEW FV RE .1/- EQ NEW FV RE .1/-
JHAGADIA COPPER LIMITED EQ NEW
JUBILANT AGRI AND CONSUMER PRODUCTS LIMITED EQ EQ
JUBILANT PHARMOVA LIMITED EQ NEW FV RE.1/-
NAVIN FLUORINE INTERNATIONAL LTD EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
NIPPON INDIA MUTUAL FUND ETF LIQUID BeES
ORIENTAL AROMATICS LIMITED EQ NEW FV RS 5 /-
SHALIMAR WIRES INDUSTRIES LIMITED EQ NEW F.V. RS.2/-
SUNIL HEALTHCARE LIMITED EQ
BROADCAST INITIATIVES LIMITED EQ
D. B. CORP LIMITED EQ. EQ.
ESS DEE ALUMINIUM LIMITED EQ
EVINIX ACCESSORIES LIMITED EQ NEW RS.1/-
INDIAN BANK EQ EQ
IVRCL LIMITED EQ NEW FV RS. 2/-
LUMAX AUTO TECHNOLOGIES LIMITED EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
MOTILAL OSWAL FINANCIAL SERVICES LIMITED EQ NEW RS.1/- EQ NEW RS.1/-
ORBIT CORPORATION LIMITED EQ
PDS LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
PEARL GLOBAL INDUSTRIES LIMITED EQ NEW FV RS. 5/- EQ NEW FV RS. 5/-
POCHIRAJU INDUSTRIES LIMITED EQ NEW FV RS.10/-
SMS PHARMACEUTICALS LIMITED EQ NEW FV Re.1/- EQ NEW FV Re.1/-
SYNCOM HEALTHCARE LIMITED EQ EQ
TRANSINDIA REAL ESTATE LIMITED EQ NEW FV RS 2/-
VASCON ENGINEERS LIMITED EQ. EQ.
AIA ENGINEERING LIMITED EQ NEW RE.2/- EQ NEW RE.2/-
DIVI'S LABORATORIES LIMITED EQ NEW RS. 2/-
FINOLEX CABLES LIMITED NEW EQ RS. 2/-
HEUBACH COLORANTS INDIA LIMITED EQ F V RS 10/-
HIMATSINGKA SEIDE LIMITED EQ NEW FV RS.5/- EQ NEW FV RS.5/-
ICICI PRUDENTIAL MUTUAL FUND BSE LIQUID ETF IDCW BSE LIQUID ETF IDCW
INDEGENE LIMITED EQ EQ
MAHINDRA AND MAHINDRA LIMITED EQ NEW F.V. RS.5 EQ NEW F.V. RS.5
MORGANITE CRUCIBLE (INDIA) LIMITED EQ NEW FV RS.5/-
REI AGRO LIMITED EQ NEW FV RS.1/-
S H KELKAR AND COMPANY LIMITED EQ NEW FV RS. 10/-
SURYA PHARMACEUTICAL LIMITED EQ NEW F.V. RE.1/-
3I INFOTECH LIMITED EQ NEW FV RS. 10/- EQ NEW FV RS. 10/-
3I INFOTECH LIMITED REs - EQ RS. 10/- REs - EQ RS. 10/-
BAJAJ CONSUMER CARE LIMITED EQ NEW F.V. RE.1/- EQ NEW F.V. RE.1/-
BANDHAN BANK LIMITED EQ EQ
CANARA ROBECO ASSET MANAGEMENT CO. LTD. EQ EQ
ICICI PRUDENTIAL MUTUAL FUND BHARAT 22 ETF
NORTHERN ARC CAPITAL LIMITED EQ EQ
SANCIA GLOBAL INFRAPROJECTS LIMITED EQ
SURYACHAKRA POWER CORPORATION LIMITED EQ
SYNCOM FORMULATIONS (INDIA) LIMITED EQ NEW Re. 1/- EQ NEW Re. 1/-
AFCONS INFRASTRUCTURE LIMITED EQ EQ
COMMEX TECHNOLOGY LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
INTERNATIONAL GEMMOLOGICAL INSTITUTE (INDIA) LIMITED EQ NEW FV RS 2/- EQ NEW FV RS 2/-
NOVARTIS INDIA LIMITED EQ FV RS.5 EQ FV RS.5
UTI-MASTERSHARE UNIT SCHEME
BAJAJ HINDUSTHAN SUGAR LIMITED EQ FV RE. 1/-
EASUN REYROLLE LIMITED EQ NEW RS. 2/-
EMPIRE INDUSTRIES LIMITED EQ
GE VERNOVA T&D INDIA LIMITED EQ NEW RS. 2/- EQ NEW RS. 2/-
GODAWARI POWER AND ISPAT LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
HELIOS & MATHESAN INFORMATION TECHNOLOGY LTD EQ
INDIA CEMENTS LIMITED EQ
MEGHMANI ORGANICS LIMITED EQ NEW Re.1/-
VIJAY TEXTILES LIMITED EQ NEW FV RS. 10/-
VISU INTERNATIONAL LIMITED EQ
BANK OF INDIA EQ EQ
CANARA BANK EQ NEW FV RS 2/- EQ NEW FV RS 2/-
COCHIN SHIPYARD LIMITED EQ NEW FV RS 5/- EQ NEW FV RS 5/-
GODREJ INDUSTRIES LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
HDFC MUTUAL FUND DEFENCE  FUND REGULAR PLAN  GROWTH
HDFC MUTUAL FUND MANUFACTURING FD-REGULAR PL-GRWTH MANUFACTURING FD-REGULAR PL-GRWTH
HDFC MUTUAL FUND TECHNOLOGY FD -RG PL-GR
INDIAN OVERSEAS BANK EQ EQ
MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
NIIT LEARNING SYSTEMS LIMITED EQ NEW FV RS 2/- EQ NEW FV RS 2/-
NIIT LIMITED EQ NEW RS. 2/- EQ NEW RS. 2/-
THE FEDERAL BANK LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
ZYDUS LIFESCIENCES LIMITED EQ NEW FV RE. 1/- EQ NEW FV RE. 1/-
PIRAMAL FINANCE LIMITED EQ NEW FV RS 2/- EQ NEW FV RS 2/-
PIRAMAL PHARMA LIMITED EQ EQ
ADANI AIRPORT HOLDINGS LIMITED SR 2 10 NCD 14MR29 FVRS1LAC SR 2 10 NCD 14MR29 FVRS1LAC
ANDHRA PRADESH CAPITAL REGION DEVELOPMENT AUTHORITY STRPPs E 10.32 BD 16AG28 FVRS2LAC STRPPs E 10.32 BD 16AG28 FVRS2LAC
MUTHOOTTU MINI FINANCIERS LTD SR III 9.75 NCD 29AG28 FVRS1000 SR III 9.75 NCD 29AG28 FVRS1000
NIDO HOME FINANCE LIMITED SR III 9.35 NCD 10SP28 FVRS1000 SR III 9.35 NCD 10SP28 FVRS1000
RADHE DEVELOPERS (INDIA) LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
YASH MANAGEMENT & SATELLITE LIMITED EQ
ARCH PHARMALABS LIMITED EQ
AURO LABORATORIES LIMITED EQ
BANSISONS TEA INDUSTRIES LIMITED EQ
DIAMOND POWER INFRASTRUCTURE LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
LAN ESEDA INDUSTRIES LIMITED EQ
NEXTGEN ANIMATION MEDIAA LIMITED EQ
PENTAMEDIA GRAPHICS LTD. EQ NEW RE.1/-
SHAHI SHIPPING LIMITED EQ
SILVERLINE TECHNOLOGIES LIMITED EQ NEW RS. 10/- EQ NEW RS. 10/-
SOUTHERN HERBALS LIMITED EQ
V L S FINANCE LIMITED EQ EQ
VRL LOGISTICS LIMITED EQ EQ
WELSPUN LIVING LIMITED EQ NEW FV RE. 1/- EQ NEW FV RE. 1/-
WILLARD INDIA LIMITED EQ
ALOK INDUSTRIES LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
METROPOLITAN STOCK EXCHANGE OF INDIA LIMITED EQ EQ
ANTHEM BIOSCIENCES LIMITED EQ NEW FV Rs. 2/- EQ NEW FV Rs. 2/-
JSW CEMENT LIMITED EQ EQ
ADITYA BIRLA SUN LIFE AMC LIMITED EQ NEW FV Rs.5/- EQ NEW FV Rs.5/-
CANARA HSBC LIFE INSURANCE COMPANY LIMITED EQ EQ
BEEYU OVERSEAS LIMITED EQ
EROS INTERNATIONAL MEDIA LIMITED EQ
PASUPATI ACRYLON LIMITED EQ NEW FV RS.10/- EQ NEW FV RS.10/-
ACCENTIA TECHNOLOGIES LIMITED EQ
DECCAN CHRONICLE HOLDINGS LTD EQ NEW FV RS. 2/-
GAMMON INDIA LIMITED EQ NEW FV RS.2/-
GUJARAT MINERAL DEVELOPMENT CORPORATION LIMITED NEW EQ RS. 2/- NEW EQ RS. 2/-
PENINSULA LAND LIMITED EQ NEW RS. 2/- EQ NEW RS. 2/-
BLUE STAR LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
ION EXCHANGE (INDIA) LIMITED EQ NEW FV RE 1/- EQ NEW FV RE 1/-
PARAMOUNT COSMETICS (INDIA) LIMITED EQ
RATHI ISPAT LIMITED EQ
RATHI STEEL AND POWER LIMITED EQ EQ
THE INDIAN HOTELS COMPANY LIMITED EQ NEW FV RE.1/- EQ NEW FV RE.1/-
TCFC FINANCE LIMITED EQ
V I P INDUSTRIES LIMITED EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
CONCURRENT (I) INFRASTRUCTURE LTD EQ
KERALA INFRASTRUCTURE INVESTMENT  FUND BOARD SR B 9.49 NCD 08OT29 FVRS1LAC SR B 9.49 NCD 08OT29 FVRS1LAC
SBI HOME FINANCE LIMITED EQ EQ
RAMKRISHNA FORGINGS LTD EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED EQ FV RS. 1/- EQ FV RS. 1/-
BIO NATURAL INGREDIENTS PRIVATE LIMITED EQ EQ
GOLDMINE ASSETS PRIVATE LIMITED EQ EQ
GOLDMINE COMMODITIES PRIVATE LIMITED EQ EQ
GOLDMINE MULTITRADE PRIVATE LIMITED EQ EQ
GOLDMINE VYAPAR PRIVATE LIMITED EQ EQ
GOLDMINE WEALTH PRIVATE LIMITED EQ EQ
K V AGRO PRODUCTS PRIVATE LIMITED EQ EQ
SOUTH ASIAN ENTERPRISES LIMITED EQ EQ
HAPPY FORGINGS LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
HYUNDAI MOTOR INDIA LIMITED EQ NEW FV RS.10/- EQ NEW FV RS.10/-
INNOVA CAPTAB LIMITED EQ NEW FV RS.10/- EQ NEW FV RS.10/-
AMNS PORTS INDIA LIMITED EQ EQ
DR. LAL PATHLABS LIMITED EQ NEW FV RS. 10/- EQ NEW FV RS. 10/-
ESSAR PORTS LIMITED EQ NEW RS 10/- EQ NEW RS 10/-
ESSAR SHIPPING LIMITED EQ EQ
HINDUSTAN ORGANIC CHEMICALS LIMITED EQ
KSS LIMITED EQ NEW FV RE. 1/-
MANALI PETROCHEMICAL LIMITED EQ NEW FV RS. 5/-
NAYARA ENERGY LIMITED 8 NCD 15DC25 FVRS350
SALAYA BULK TERMINALS LIMITED EQ
THE LAKSHMI VILAS BANK LIMITED EQ
ZYLOG SYSTEMS LIMITED EQ NEW FV RS.5/-
MAX FINANCIAL SERVICES LIMITED EQ NEW FV RS. 2/-
MAX INDIA LIMITED EQ EQ
AVON CORPORATION LIMITED EQ EQ
BELRISE INDUSTRIES LIMITED EQ NEW FV RS 5/- EQ NEW FV RS 5/-
BIRLA COTSYN (INDIA) LIMITED EQ NEW F.V RE.1/- EQ NEW F.V RE.1/-
CLENON ENTERPRISES LIMITED EQ NEW FV RS 10/- EQ NEW FV RS 10/-
GANESH INFRAWORLD LIMITED EQ NEW FV RS. 5/- EQ NEW FV RS. 5/-
ODIGMA CONSULTANCY SOLUTIONS LIMITED EQ EQ
PB FINTECH LIMITED EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
RASHI PERIPHERALS LIMITED EQ NEW FV RS.5/- EQ NEW FV RS.5/-
REGAAL RESOURCES LIMITED EQ NEW FV RS 5/- EQ NEW FV RS 5/-
SESHAASAI TECHNOLOGIES LIMITED EQ NEW FV RS.10/- EQ NEW FV RS.10/-
TD POWER SYSTEMS LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
CITY TILES LIMITED EQ
NATIONAL HIGHWAYS AUTHORITY OF INDIA SR IIB 7.6 BD 11JN31 FVRS1000
SINTEX PLASTICS TECHNOLOGY LIMITED EQ NEW FV RE. 1/-
HINDOOSTAN MILLS LIMITED EQ
MILLENNIUM ONLINE SOLUTIONS (INDIA) LIMITED EQ NEW FV RE. 1/-
PRITHVI INFORMATION SOLUTIONS LTD EQ
STANROSE MAFATLAL INVESTMENTS AND FINANCE LIMITED EQ
INFO EDGE (INDIA) LIMITED EQ NEW FV RS.2/- EQ NEW FV RS.2/-
MIC ELECTRONICS LIMITED EQ NEW FV RS. 2/- EQ NEW FV RS. 2/-
CORE HEALTHCARE LIMITED EQ
PROMACT IMPEX LIMITED EQ
