Date,Close
2024-04-30,70.85392761230469
2024-05-31,64.86082458496094
2024-06-30,58.48107147216797
2024-07-31,63.04356384277344
2024-08-31,67.68338012695312
2024-09-30,63.81202697753906
2024-10-31,56.5099983215332
2024-11-30,53.720001220703125
2024-12-31,50.22999954223633
2025-01-31,42.20000076293945
2025-02-28,31.079999923706055
2025-03-31,28.600000381469727
2025-04-30,29.75
2025-05-31,30.43000030517578
2025-06-30,35.439998626708984
2025-07-31,34.970001220703125
2025-08-31,31.219999313354492
2025-09-30,31.780000686645508
2025-10-31,33.9900016784668
