Date,Close
2024-04-30,1361.1500244140625
2024-05-31,1309.050048828125
2024-06-30,1427.3499755859375
2024-07-31,1500.25
2024-08-31,1514.550048828125
2024-09-30,1663.6500244140625
2024-10-31,1570.199951171875
2024-11-30,1540.050048828125
2024-12-31,1304.9000244140625
2025-01-31,1090.5
2025-02-28,903.9500122070312
2025-03-31,912.5499877929688
2025-04-30,942.4000244140625
2025-05-31,985.25
2025-06-30,970.0999755859375
2025-07-31,999.7999877929688
2025-08-31,1119.9000244140625
2025-09-30,1075.0
2025-10-31,1154.9000244140625
