Date,Close
2024-04-30,1503.99609375
2024-05-31,1457.16748046875
2024-06-30,1799.5255126953125
2024-07-31,1608.0050048828125
2024-08-31,1562.0618896484375
2024-09-30,1546.451171875
2024-10-31,1511.2232666015625
2024-11-30,1428.9390869140625
2024-12-31,1381.6715087890625
2025-01-31,1190.392578125
2025-02-28,974.6898193359375
2025-03-31,927.0543212890625
2025-04-30,945.7008056640625
2025-05-31,944.0101318359375
2025-06-30,1018.098876953125
2025-07-31,900.2027587890625
2025-08-31,847.9500122070312
2025-09-30,791.5499877929688
2025-10-31,737.5
