Date,Close
2024-04-30,67.05000305175781
2024-05-31,60.5
2024-06-30,65.52999877929688
2024-07-31,66.5
2024-08-31,81.87999725341797
2024-09-30,75.08000183105469
2024-10-31,65.7300033569336
2024-11-30,64.7699966430664
2024-12-31,63.380001068115234
2025-01-31,43.47999954223633
2025-02-28,40.2599983215332
2025-03-31,36.90999984741211
2025-04-30,38.06999969482422
2025-05-31,47.08000183105469
2025-06-30,56.119998931884766
2025-07-31,45.029998779296875
2025-08-31,47.0099983215332
2025-09-30,42.369998931884766
2025-10-31,42.36000061035156
