Date,Close
2024-04-30,2393.710205078125
2024-05-31,2299.019775390625
2024-06-30,2650.584716796875
2024-07-31,2756.09423828125
2024-08-31,2689.06787109375
2024-09-30,2785.417236328125
2024-10-31,2686.07861328125
2024-11-30,2596.80322265625
2024-12-31,2433.84619140625
2025-01-31,2499.756591796875
2025-02-28,2298.2890625
2025-03-31,2601.685546875
2025-04-30,2727.57763671875
2025-05-31,2536.572509765625
2025-06-30,2834.189697265625
2025-07-31,2736.4453125
2025-08-31,2775.60009765625
2025-09-30,2756.89990234375
2025-10-31,2870.699951171875
