Date,Close
2024-04-30,306.92291259765625
2024-05-31,315.36114501953125
2024-06-30,469.2969665527344
2024-07-31,461.9571838378906
2024-08-31,401.6910095214844
2024-09-30,408.6421813964844
2024-10-31,508.6291198730469
2024-11-30,398.64849853515625
2024-12-31,398.2487487792969
2025-01-31,425.98126220703125
2025-02-28,397.4492492675781
2025-03-31,456.11224365234375
2025-04-30,424.83197021484375
2025-05-31,544.5064697265625
2025-06-30,533.2135620117188
2025-07-31,569.0910034179688
2025-08-31,492.25
2025-09-30,452.70001220703125
2025-10-31,484.8999938964844
