Date,Close
2024-04-30,328.4289855957031
2024-05-31,324.25634765625
2024-06-30,329.3167724609375
2024-07-31,336.13812255859375
2024-08-31,365.1914978027344
2024-09-30,366.85687255859375
2024-10-31,377.546630859375
2024-11-30,354.7306823730469
2024-12-31,352.89703369140625
2025-01-31,359.1998291015625
2025-02-28,353.4742126464844
2025-03-31,354.687255859375
2025-04-30,370.4860534667969
2025-05-31,375.7169494628906
2025-06-30,383.6962890625
2025-07-31,389.7940368652344
2025-08-31,387.8699951171875
2025-09-30,421.92999267578125
2025-10-31,432.8699951171875
