Date,Close
2024-04-30,725.8409423828125
2024-05-31,916.294189453125
2024-06-30,1407.61572265625
2024-07-31,1285.31005859375
2024-08-31,1271.3707275390625
2024-09-30,1108.8458251953125
2024-10-31,1041.197998046875
2024-11-30,1073.7728271484375
2024-12-31,1007.4240112304688
2025-01-31,567.5128784179688
2025-02-28,437.0133972167969
2025-03-31,478.5813903808594
2025-04-30,679.2518310546875
2025-05-31,802.2320556640625
2025-06-30,798.1351928710938
2025-07-31,661.1907348632812
2025-08-31,648.7000122070312
2025-09-30,670.9000244140625
2025-10-31,715.1500244140625
