Date,Close
2024-04-30,145.30686950683594
2024-05-31,150.91371154785156
2024-06-30,128.8067169189453
2024-07-31,130.3832244873047
2024-08-31,117.55769348144531
2024-09-30,118.74739074707031
2024-10-31,113.33087921142578
2024-11-30,117.63507843017578
2024-12-31,116.42603302001953
2025-01-31,111.70592498779297
2025-02-28,108.427001953125
2025-03-31,122.04566192626953
2025-04-30,121.65876770019531
2025-05-31,141.98036193847656
2025-06-30,148.56724548339844
2025-07-31,130.9600067138672
2025-08-31,124.81999969482422
2025-09-30,138.50999450683594
2025-10-31,141.66000366210938
