Date,Close
2024-04-30,91.9332504272461
2024-05-31,93.67652893066406
2024-06-30,103.25469207763672
2024-07-31,119.20732879638672
2024-08-31,122.60179138183594
2024-09-30,118.35966491699219
2024-10-31,96.2357177734375
2024-11-30,98.24578857421875
2024-12-31,92.03734588623047
2025-01-31,98.84980010986328
2025-02-28,72.61383056640625
2025-03-31,81.61331176757812
2025-04-30,94.8683853149414
2025-05-31,122.94320678710938
2025-06-30,122.30536651611328
2025-07-31,107.81449127197266
2025-08-31,98.26000213623047
2025-09-30,107.08000183105469
2025-10-31,112.72000122070312
