Date,Close
2024-04-30,245.2467041015625
2024-05-31,265.06805419921875
2024-06-30,263.9424133300781
2024-07-31,282.63812255859375
2024-08-31,255.57337951660156
2024-09-30,224.26255798339844
2024-10-31,214.1193389892578
2024-11-30,206.35696411132812
2024-12-31,211.53189086914062
2025-01-31,217.8480224609375
2025-02-28,140.83998107910156
2025-03-31,155.57418823242188
2025-04-30,151.766357421875
2025-05-31,189.8048858642578
2025-06-30,201.76524353027344
2025-07-31,176.33331298828125
2025-08-31,159.3919677734375
2025-09-30,170.97999572753906
2025-10-31,170.75999450683594
