Date,Close
2024-04-30,1164.0062255859375
2024-05-31,1160.26220703125
2024-06-30,1263.1947021484375
2024-07-31,1165.104248046875
2024-08-31,1174.2464599609375
2024-09-30,1231.1478271484375
2024-10-31,1158.5599365234375
2024-11-30,1135.3297119140625
2024-12-31,1063.790771484375
2025-01-31,985.2579345703125
2025-02-28,1014.6828002929688
2025-03-31,1101.0589599609375
2025-04-30,1183.9881591796875
2025-05-31,1191.181884765625
2025-06-30,1198.1759033203125
2025-07-31,1068.4000244140625
2025-08-31,1045.199951171875
2025-09-30,1131.5999755859375
2025-10-31,1237.300048828125
