Date,Close
2024-04-30,27.299999237060547
2024-05-31,25.100000381469727
2024-06-30,24.219999313354492
2024-07-31,26.1200008392334
2024-08-31,26.979999542236328
2024-09-30,28.31999969482422
2024-10-31,24.100000381469727
2024-11-30,23.979999542236328
2024-12-31,24.989999771118164
2025-01-31,22.6200008392334
2025-02-28,19.3799991607666
2025-03-31,16.959999084472656
2025-04-30,18.290000915527344
2025-05-31,20.700000762939453
2025-06-30,21.360000610351562
2025-07-31,20.6200008392334
2025-08-31,21.350000381469727
2025-09-30,23.690000534057617
2025-10-31,22.860000610351562
