Date,Close
2024-04-30,229.75
2024-05-31,208.5500030517578
2024-06-30,235.32000732421875
2024-07-31,418.8900146484375
2024-08-31,339.6000061035156
2024-09-30,306.79998779296875
2024-10-31,279.5
2024-11-30,251.14999389648438
2024-12-31,288.5
2025-01-31,241.85000610351562
2025-02-28,152.10000610351562
2025-03-31,154.94000244140625
2025-04-30,180.82000732421875
2025-05-31,235.32000732421875
2025-06-30,225.6199951171875
2025-07-31,198.99000549316406
2025-08-31,174.27000427246094
2025-09-30,188.0800018310547
2025-10-31,172.02999877929688
