Date,Close
2024-04-30,2160.79931640625
2024-05-31,2256.3203125
2024-06-30,2419.1650390625
2024-07-31,2646.697021484375
2024-08-31,2717.470703125
2024-09-30,2893.84228515625
2024-10-31,2473.162353515625
2024-11-30,2470.173095703125
2024-12-31,2302.63525390625
2025-01-31,2443.10791015625
2025-02-28,2167.45654296875
2025-03-31,2235.3427734375
2025-04-30,2317.7265625
2025-05-31,2323.86181640625
2025-06-30,2294.60009765625
2025-07-31,2521.199951171875
2025-08-31,2659.800048828125
2025-09-30,2514.39990234375
2025-10-31,2591.699951171875
