Date,Close
2024-04-30,263.3896484375
2024-05-31,247.86734008789062
2024-06-30,270.1959533691406
2024-07-31,326.9366149902344
2024-08-31,279.56024169921875
2024-09-30,287.17608642578125
2024-10-31,284.7528381347656
2024-11-30,260.718505859375
2024-12-31,241.03602600097656
2025-01-31,230.66070556640625
2025-02-28,171.11875915527344
2025-03-31,173.09689331054688
2025-04-30,174.0958709716797
2025-05-31,176.87513732910156
2025-06-30,196.0334014892578
2025-07-31,185.6300048828125
2025-08-31,176.88999938964844
2025-09-30,174.13999938964844
2025-10-31,180.88999938964844
