Date,Close
2024-04-30,56.25785446166992
2024-05-31,56.21722412109375
2024-06-30,54.07514190673828
2024-07-31,55.53609848022461
2024-08-31,50.363525390625
2024-09-30,47.61929702758789
2024-10-31,45.516700744628906
2024-11-30,43.90767288208008
2024-12-31,43.30552291870117
2025-01-31,42.95015335083008
2025-02-28,35.90202331542969
2025-03-31,35.24064636230469
2025-04-30,30.65047836303711
2025-05-31,33.04999923706055
2025-06-30,32.400001525878906
2025-07-31,29.790000915527344
2025-08-31,28.200000762939453
2025-09-30,30.489999771118164
2025-10-31,32.29999923706055
