Date,Close
2024-04-30,3.299999952316284
2024-05-31,3.25
2024-06-30,2.6500000953674316
2024-07-31,2.559999942779541
2024-08-31,2.4100000858306885
2024-09-30,2.259999990463257
2024-10-31,1.9900000095367432
2024-11-30,2.140000104904175
2024-12-31,1.9900000095367432
2025-01-31,1.840000033378601
2025-02-28,1.7699999809265137
2025-03-31,1.6100000143051147
2025-04-30,1.7599999904632568
2025-05-31,1.8899999856948853
2025-06-30,1.9600000381469727
2025-07-31,1.7300000190734863
2025-08-31,1.6200000047683716
2025-09-30,1.5299999713897705
2025-10-31,1.4800000190734863
