Date,Close
2024-04-30,644.9216918945312
2024-05-31,581.8089599609375
2024-06-30,576.423583984375
2024-07-31,663.4398193359375
2024-08-31,666.6521606445312
2024-09-30,802.9231567382812
2024-10-31,756.11181640625
2024-11-30,813.5951538085938
2024-12-31,778.2320556640625
2025-01-31,667.2916259765625
2025-02-28,543.0597534179688
2025-03-31,509.58843994140625
2025-04-30,555.8176879882812
2025-05-31,581.2849731445312
2025-06-30,591.8114013671875
2025-07-31,564.1127319335938
2025-08-31,555.4780883789062
2025-09-30,685.0999755859375
2025-10-31,702.4000244140625
