Date,Close
2024-04-30,376.41302490234375
2024-05-31,343.8138732910156
2024-06-30,357.5923767089844
2024-07-31,327.9885559082031
2024-08-31,321.19915771484375
2024-09-30,350.05413818359375
2024-10-31,321.7981872558594
2024-11-30,327.8387756347656
2024-12-31,298.2349548339844
2025-01-31,241.2737579345703
2025-02-28,207.28675842285156
2025-03-31,227.15577697753906
2025-04-30,260.0145568847656
2025-05-31,286.2037048339844
2025-06-30,326.24127197265625
2025-07-31,328.73736572265625
2025-08-31,311.70001220703125
2025-09-30,293.20001220703125
2025-10-31,311.79998779296875
