Date,Close
2024-04-30,231.29795837402344
2024-05-31,292.84552001953125
2024-06-30,302.69110107421875
2024-07-31,312.734619140625
2024-08-31,296.9625244140625
2024-09-30,282.8734436035156
2024-10-31,282.67498779296875
2024-11-30,305.5946044921875
2024-12-31,290.8605651855469
2025-01-31,290.3644714355469
2025-02-28,244.32684326171875
2025-03-31,300.6225891113281
2025-04-30,313.3730163574219
2025-05-31,383.7098388671875
2025-06-30,420.5244445800781
2025-07-31,382.21331787109375
2025-08-31,369.3999938964844
2025-09-30,403.95001220703125
2025-10-31,417.70001220703125
