Price,Adj Close,Close,High,Low,Open,Volume
Ticker,KITEX.NS,KITEX.NS,KITEX.NS,KITEX.NS,KITEX.NS,KITEX.NS
Date,,,,,,
2022-10-10,69.21791076660156,70.16666412353516,72.0,69.83333587646484,71.0,379014
2022-10-11,67.6559829711914,68.58333587646484,71.05000305175781,67.38333129882812,70.5,306474
2022-10-12,67.50801086425781,68.43333435058594,69.43333435058594,68.03333282470703,69.0,304323
2022-10-13,66.89967346191406,67.81666564941406,69.01666259765625,67.66666412353516,68.73332977294922,134343
2022-10-14,67.96836853027344,68.9000015258789,69.81666564941406,68.41666412353516,69.16666412353516,286995
2022-10-17,67.49156188964844,68.41666412353516,69.21666717529297,67.38333129882812,69.0999984741211,192078
2022-10-18,67.14629364013672,68.06666564941406,69.0999984741211,67.83333587646484,68.83333587646484,281466
2022-10-19,66.38999938964844,67.30000305175781,68.81666564941406,66.94999694824219,68.53333282470703,200964
2022-10-20,66.65306091308594,67.56666564941406,68.0,66.81666564941406,67.0,170937
2022-10-21,66.80103302001953,67.71666717529297,68.4000015258789,67.28333282470703,68.05000305175781,146664
2022-10-24,67.32715606689453,68.25,69.06666564941406,67.83333587646484,68.5,75570
2022-10-25,66.71882629394531,67.63333129882812,68.31666564941406,67.23332977294922,68.31666564941406,147426
2022-10-27,66.66950988769531,67.58333587646484,68.16666412353516,67.36666870117188,67.93333435058594,153498
2022-10-28,66.70238494873047,67.61666870117188,68.91666412353516,67.21666717529297,67.91666412353516,273132
2022-10-31,67.70530700683594,68.63333129882812,69.16666412353516,67.78333282470703,67.98332977294922,267999
2022-11-01,67.9519271850586,68.88333129882812,69.19999694824219,68.36666870117188,69.03333282470703,130614
2022-11-02,67.9519271850586,68.88333129882812,69.16666412353516,68.66666412353516,68.88333129882812,120258
2022-11-03,66.89967346191406,67.81666564941406,68.76666259765625,67.46666717529297,68.46666717529297,230220
2022-11-04,67.85327911376953,68.78333282470703,69.33333587646484,67.81666564941406,67.81666564941406,274785
2022-11-07,68.41227722167969,69.3499984741211,69.66666412353516,68.9000015258789,69.56666564941406,195420
2022-11-09,67.96836853027344,68.9000015258789,70.68333435058594,68.3499984741211,69.68333435058594,392190
2022-11-10,67.31071472167969,68.23332977294922,69.23332977294922,68.0,68.33333587646484,160497
2022-11-11,66.53797149658203,67.44999694824219,68.98332977294922,67.0,68.83333587646484,335904
2022-11-14,64.10465240478516,64.98332977294922,66.0,60.633331298828125,65.9000015258789,717480
2022-11-15,64.3841552734375,65.26666259765625,66.80000305175781,64.8499984741211,65.36666870117188,373116
2022-11-16,63.611412048339844,64.48332977294922,65.6500015258789,64.33333587646484,65.5,296583
2022-11-17,63.035972595214844,63.900001525878906,64.9000015258789,63.650001525878906,64.33333587646484,163521
2022-11-18,64.51569366455078,65.4000015258789,65.78333282470703,63.46666717529297,64.26666259765625,348237
2022-11-21,63.82515335083008,64.69999694824219,65.33333587646484,64.5,65.33333587646484,137772
2022-11-22,63.31547927856445,64.18333435058594,65.31666564941406,63.83333206176758,64.46666717529297,161649
2022-11-23,63.151058197021484,64.01666259765625,64.71666717529297,63.400001525878906,64.18333435058594,144717
2022-11-24,62.772911071777344,63.633331298828125,64.5999984741211,63.33333206176758,64.16666412353516,186678
2022-11-25,63.397674560546875,64.26666259765625,64.33333587646484,63.599998474121094,64.26666259765625,184755
2022-11-28,63.627864837646484,64.5,65.30000305175781,64.08333587646484,64.16666412353516,169443
2022-11-29,63.677188873291016,64.55000305175781,65.33333587646484,64.16666412353516,64.16666412353516,167649
2022-11-30,63.594974517822266,64.46666717529297,65.16666412353516,64.33333587646484,64.66666412353516,144792
2022-12-01,64.95960998535156,65.8499984741211,67.75,64.66666412353516,64.75,799338
2022-12-02,65.27198791503906,66.16666412353516,67.21666717529297,65.5999984741211,65.86666870117188,284106
2022-12-05,66.04473114013672,66.94999694824219,67.5,66.31666564941406,66.5999984741211,399261
2022-12-06,64.8609619140625,65.75,67.13333129882812,65.63333129882812,66.56666564941406,201933
2022-12-07,65.60081481933594,66.5,67.5,65.33333587646484,65.56666564941406,314436
2022-12-08,65.2391128540039,66.13333129882812,66.96666717529297,65.91666412353516,66.68333435058594,128364
2022-12-09,64.07177734375,64.94999694824219,66.5,64.66666412353516,66.11666870117188,177384
2022-12-12,63.545654296875,64.41666412353516,64.94999694824219,64.0,64.94999694824219,142632
